"name" , "web_page" , "domain" , "country"
"Mahachulalongkorn Buddhist University" , "http://www.mcu.ac.th/" , "mcu.ac.th" , "Thailand" 
"Mahamakut Buddhist University" , "http://www.mbu.ac.th/" , "mbu.ac.th" , "Thailand" 
"Mahanakorn University of Technology" , "http://www.mut.ac.th/" , "mut.ac.th" , "Thailand" 
"Mahasarakham University" , "http://www.msu.ac.th/" , "msu.ac.th" , "Thailand" 
"Mahidol University" , "http://www.mahidol.ac.th/" , "mahidol.ac.th" , "Thailand" 
"Mahidol University International College" , "http://www.muic.mahidol.ac.th/" , "muic.mahidol.ac.th" , "Thailand" 
"Naresuan University" , "http://www.nu.ac.th/" , "nu.ac.th" , "Thailand" 
"National Institute of Development Administration" , "http://www.nida.ac.th/" , "nida.ac.th" , "Thailand" 
"Nivadhana University" , "http://www.nivadhana.ac.th/" , "nivadhana.ac.th" , "Thailand" 
"Pathumthani University" , "http://www.ptu.ac.th/" , "ptu.ac.th" , "Thailand" 
"Payap University Chaiang Mai" , "http://www.payap.ac.th/" , "payap.ac.th" , "Thailand" 
"Phranakhon Si Ayutthaya Rajabhat University" , "http://www.aru.ac.th/" , "aru.ac.th" , "Thailand" 
"Prince of Songkla University" , "http://www.psu.ac.th/" , "psu.ac.th" , "Thailand" 
"Rajamangala University of Technology, Lanna Chiang Rai" , "http://chiangraicampus.rmutl.ac.th/" , "chiangraicampus.rmutl.ac.th" , "Thailand" 
"Rajamangala University of Technology, Lanna Nan" , "http://www.nan.rmutl.ac.th/" , "nan.rmutl.ac.th" , "Thailand" 
"Rajamangala University of Technology, Phra Nakhon" , "http://www.rmutp.ac.th/" , "rmutp.ac.th" , "Thailand" 
"Ramkhamhaeng University" , "http://www.ru.ac.th/" , "ru.ac.th" , "Thailand" 
"Rangsit University" , "http://www.rsu.ac.th/" , "rsu.ac.th" , "Thailand" 
"Shinawatra University" , "http://www.shinawatra.ac.th/" , "shinawatra.ac.th" , "Thailand" 
"Siam University" , "http://www.siam.edu/" , "siam.edu" , "Thailand" 
"Silpakorn University" , "http://www.su.ac.th/" , "su.ac.th" , "Thailand" 
"South-East Asia University" , "http://www.sau.ac.th/" , "sau.ac.th" , "Thailand" 
"Srinakharinwirot University" , "http://www.swu.ac.th/" , "swu.ac.th" , "Thailand" 
"Sripatum University" , "http://www.spu.ac.th/" , "spu.ac.th" , "Thailand" 
"Stamford International University" , "http://www.stamford.edu/" , "stamford.edu" , "Thailand" 
"St. John's University" , "http://www.stjohn.ac.th/" , "stjohn.ac.th" , "Thailand" 
"Suan Dusit Rajabhat University" , "http://www.dusit.ac.th/" , "dusit.ac.th" , "Thailand" 
"Sukhothai Thammathirat Open University" , "http://www.stou.ac.th/" , "stou.ac.th" , "Thailand" 
"Suranaree University of Technology" , "http://www.sut.ac.th/" , "sut.ac.th" , "Thailand" 
"Thaksin University" , "http://www.tsu.ac.th/" , "tsu.ac.th" , "Thailand" 
"Thammasat University" , "http://www.tu.ac.th/" , "tu.ac.th" , "Thailand" 
"Ubonratchathani University" , "http://www.ubu.ac.th/" , "ubu.ac.th" , "Thailand" 
"University of the Thai Chamber of Commerce" , "http://www.utcc.ac.th/" , "utcc.ac.th" , "Thailand" 
"Vongchavalitkul University" , "http://www.vu.ac.th/" , "vu.ac.th" , "Thailand" 
"Walailak University" , "http://www.wu.ac.th/" , "wu.ac.th" , "Thailand" 
"Webster University, Thailand" , "http://www.webster.ac.th/" , "webster.ac.th" , "Thailand" 
"Yonok University" , "http://www.yonok.ac.th/" , "yonok.ac.th" , "Thailand" 
"Université de Lomé" , "http://www.univ-lome.tg/" , "univ-lome.tg" , "Togo" 
"University of the South Pacific Centre" , "http://www.usp.ac.fj/" , "usp.ac.fj" , "Tonga" 
"University of the Southern Caribbean" , "http://www.usc.edu.tt/" , "usc.edu.tt" , "Trinidad and Tobago" 
"University of the West Indies St. Augustine" , "http://www.uwi.tt/" , "uwi.tt" , "Trinidad and Tobago" 
"University of Trinidad and Tobago" , "http://www.utt.edu.tt/" , "utt.edu.tt" , "Trinidad and Tobago" 
"Instituts Supérieurs de Formation des Maîtres" , "http://www.disfm.rnu.tn/" , "disfm.rnu.tn" , "Tunisia" 
"Instituts Supérieurs des Etudes Technologiques" , "http://www.isetr.rnu.tn/" , "isetr.rnu.tn" , "Tunisia" 
"Institut Supérieur de Gestion de Tunis" , "http://www.isg.rnu.tn/" , "isg.rnu.tn" , "Tunisia" 
"Université Centrale" , "http://www.ucaat.com/" , "ucaat.com" , "Tunisia" 
"Université de 7 Novembre à Carthage" , "http://u7nc.uvt.rnu.tn/" , "u7nc.uvt.rnu.tn" , "Tunisia" 
"Université de Gabès" , "http://www.univgb.rnu.tn/" , "univgb.rnu.tn" , "Tunisia" 
"Université de Gafsa" , "http://www.ugaf.rnu.tn/" , "ugaf.rnu.tn" , "Tunisia" 
"Université de Jendouba" , "http://www.uj.rnu.tn/" , "uj.rnu.tn" , "Tunisia" 
"Université de Kairouan" , "http://www.univ-k.rnu.tn/" , "univ-k.rnu.tn" , "Tunisia" 
"Université de la Manouba" , "http://www.uma.rnu.tn/" , "uma.rnu.tn" , "Tunisia" 
"Université de Monastir" , "http://www.um.rnu.tn/" , "um.rnu.tn" , "Tunisia" 
"Université de Sfax" , "http://www.uss.rnu.tn/" , "uss.rnu.tn" , "Tunisia" 
"Université de Tunis" , "http://www.utunis.rnu.tn/" , "utunis.rnu.tn" , "Tunisia" 
"Université de Tunis El Manar" , "http://www.utm.rnu.tn/" , "utm.rnu.tn" , "Tunisia" 
"Université du Centre, Sousse" , "http://www.uc.rnu.tn/" , "uc.rnu.tn" , "Tunisia" 
"Université Ez-Zitouna" , "http://www.uz.rnu.tn/" , "uz.rnu.tn" , "Tunisia" 
"Université Libre de Tunis" , "http://www.ult.ens.tn/" , "ult.ens.tn" , "Tunisia" 
"Université Virtuelle de Tunis" , "http://www.uvt.rnu.tn/" , "uvt.rnu.tn" , "Tunisia" 
"University of Aviation and Technology" , "http://www.unat.ens.tn/" , "unat.ens.tn" , "Tunisia" 
"Abant Izzet Baysal University" , "http://www.ibu.edu.tr/" , "ibu.edu.tr" , "Turkey" 
"Adnan Menderes University" , "http://www.adu.edu.tr/" , "adu.edu.tr" , "Turkey" 
"Afyon Kocatepe University" , "http://www.aku.edu.tr/" , "aku.edu.tr" , "Turkey" 
"Ahi Evran University" , "http://www.ahievran.edu.tr/" , "ahievran.edu.tr" , "Turkey" 
"Akdeniz University" , "http://www.akdeniz.edu.tr/" , "akdeniz.edu.tr" , "Turkey" 
"Anadolu University" , "http://www.anadolu.edu.tr/" , "anadolu.edu.tr" , "Turkey" 
"Ankara University" , "http://www.ankara.edu.tr/" , "ankara.edu.tr" , "Turkey" 
"Atatürk University" , "http://www.atauni.edu.tr/" , "atauni.edu.tr" , "Turkey" 
"Atilim University" , "http://www.atilim.edu.tr/" , "atilim.edu.tr" , "Turkey" 
"Bahcesehir University" , "http://www.bahcesehir.edu.tr/" , "bahcesehir.edu.tr" , "Turkey" 
"Balikesir University" , "http://www.balikesir.edu.tr/" , "balikesir.edu.tr" , "Turkey" 
"Baskent University" , "http://www.baskent.edu.tr/" , "baskent.edu.tr" , "Turkey" 
"Beykent University" , "http://www.beykent.edu.tr/" , "beykent.edu.tr" , "Turkey" 
"Bilecik University" , "http://www.bilecik.edu.tr/" , "bilecik.edu.tr" , "Turkey" 
"Bilkent University" , "http://www.bilkent.edu.tr/" , "bilkent.edu.tr" , "Turkey" 
"Bogazici University" , "http://www.boun.edu.tr/" , "boun.edu.tr" , "Turkey" 
"Cag University" , "http://www.cag.edu.tr/" , "cag.edu.tr" , "Turkey" 
"Canakkale (18th March) University" , "http://www.comu.edu.tr/" , "comu.edu.tr" , "Turkey" 
"Cankaya University" , "http://www.cankaya.edu.tr/" , "cankaya.edu.tr" , "Turkey" 
"Celal Bayar University" , "http://www.bayar.edu.tr/" , "bayar.edu.tr" , "Turkey" 
"Cukurova University" , "http://www.cu.edu.tr/" , "cu.edu.tr" , "Turkey" 
"Cumhuriyet (Republik) University" , "http://www.cumhuriyet.edu.tr/" , "cumhuriyet.edu.tr" , "Turkey" 
"Dicle (Tirgris) University" , "http://www.dicle.edu.tr/" , "dicle.edu.tr" , "Turkey" 
"Dogus University" , "http://www.dogus.edu.tr/" , "dogus.edu.tr" , "Turkey" 
"Dokuz Eylül University" , "http://www.deu.edu.tr/" , "deu.edu.tr" , "Turkey" 
"Dumlupinar University" , "http://www.dumlupinar.edu.tr/" , "dumlupinar.edu.tr" , "Turkey" 
"Ege University" , "http://www.ege.edu.tr/" , "ege.edu.tr" , "Turkey" 
"Erciyes University" , "http://www.erciyes.edu.tr/" , "erciyes.edu.tr" , "Turkey" 
"Fatih University" , "http://www.fatih.edu.tr/" , "fatih.edu.tr" , "Turkey" 
"Firat (Euphrates) University" , "http://www.firat.edu.tr/" , "firat.edu.tr" , "Turkey" 
"Galatasaray University" , "http://www.gsu.edu.tr/" , "gsu.edu.tr" , "Turkey" 
"Gaziantep University" , "http://www.gantep.edu.tr/" , "gantep.edu.tr" , "Turkey" 
"Gaziosmanpasa University" , "http://www.gop.edu.tr/" , "gop.edu.tr" , "Turkey" 
"Gazi University Ankara" , "http://www.gazi.edu.tr/" , "gazi.edu.tr" , "Turkey" 
"Gebze Institute of Technology" , "http://www.gyte.edu.tr/" , "gyte.edu.tr" , "Turkey" 
"Gediz University" , "http://www.gediz.edu.tr/" , "gediz.edu.tr" , "Turkey" 
"Hacettepe University" , "http://www.hun.edu.tr/" , "hun.edu.tr" , "Turkey" 
"Halic University" , "http://www.halic.edu.tr/" , "halic.edu.tr" , "Turkey" 
"Harran University" , "http://www.harran.edu.tr/" , "harran.edu.tr" , "Turkey" 
"Iasar University" , "http://www.yasar.edu.tr/" , "yasar.edu.tr" , "Turkey" 
"Inönü University" , "http://www.inonu.edu.tr/" , "inonu.edu.tr" , "Turkey" 
"Isik University" , "http://www.isikun.edu.tr/" , "isikun.edu.tr" , "Turkey" 
"Istanbul Arel University" , "http://www.arel.edu.tr/" , "arel.edu.tr" , "Turkey" 
"Istanbul Bilgi University" , "http://www.ibun.edu.tr/" , "ibun.edu.tr" , "Turkey" 
"Istanbul Kultur University" , "http://www.iku.edu.tr/" , "iku.edu.tr" , "Turkey" 
"İstanbul Şehir University" , "http://www.sehir.edu.tr/" , "sehir.edu.tr" , "Turkey" 
"Istanbul Technical University" , "http://www.itu.edu.tr/" , "itu.edu.tr" , "Turkey" 
"Istanbul Ticaret University" , "http://www.iticu.edu.tr/" , "iticu.edu.tr" , "Turkey" 
"Istanbul University" , "http://www.istanbul.edu.tr/" , "istanbul.edu.tr" , "Turkey" 
"Izmir Economic University" , "http://www.izmirekonomi.edu.tr/" , "izmirekonomi.edu.tr" , "Turkey" 
"Izmir Institute of Technology" , "http://www.iyte.edu.tr/" , "iyte.edu.tr" , "Turkey" 
"Kadir Has University" , "http://www.khas.edu.tr/" , "khas.edu.tr" , "Turkey" 
"Kafkas University" , "http://www.kafkas.edu.tr/" , "kafkas.edu.tr" , "Turkey" 
"Kahramanmaras Sütcü Imam University" , "http://www.ksu.edu.tr/" , "ksu.edu.tr" , "Turkey" 
"Karadeniz Technical University" , "http://www.ktu.edu.tr/" , "ktu.edu.tr" , "Turkey" 
"Kilis 7 Aralık University" , "http://www.kilis.edu.tr/" , "kilis.edu.tr" , "Turkey" 
"Kirikkale University" , "http://www.kku.edu.tr/" , "kku.edu.tr" , "Turkey" 
"Kocaeli University" , "http://www.kou.edu.tr/" , "kou.edu.tr" , "Turkey" 
"Koc University" , "http://www.ku.edu.tr/" , "ku.edu.tr" , "Turkey" 
"Maltepe University" , "http://www.maltepe.edu.tr/" , "maltepe.edu.tr" , "Turkey" 
"Marmara University" , "http://www.marmara.edu.tr/" , "marmara.edu.tr" , "Turkey" 
"Mersin University" , "http://www.mersin.edu.tr/" , "mersin.edu.tr" , "Turkey" 
"Middle East Technical University" , "http://www.odtu.edu.tr/" , "odtu.edu.tr" , "Turkey" 
"Mimar Sinan University" , "http://www.msu.edu.tr/" , "msu.edu.tr" , "Turkey" 
"Mugla University" , "http://www.mu.edu.tr/" , "mu.edu.tr" , "Turkey" 
"Mustafa Kemal University" , "http://www.mku.edu.tr/" , "mku.edu.tr" , "Turkey" 
"Namik Kemal University" , "http://www.nku.edu.tr/" , "nku.edu.tr" , "Turkey" 
"Necmettin Erbakan University" , "http://www.konya.edu.tr/" , "konya.edu.tr" , "Turkey" 
"Nigde University" , "http://www.nigde.edu.tr/" , "nigde.edu.tr" , "Turkey" 
"Ondokuz Mayis University Samsun" , "http://www.omu.edu.tr/" , "omu.edu.tr" , "Turkey" 
"Osmangazi University" , "http://www.ogu.edu.tr/" , "ogu.edu.tr" , "Turkey" 
"Ozyegin University" , "http://www.ozyegin.edu.tr/" , "ozyegin.edu.tr" , "Turkey" 
"Pamukkale University" , "http://www.pamukkale.edu.tr/" , "pamukkale.edu.tr" , "Turkey" 
"Sabanci University" , "http://www.sabanciuniv.edu.tr/" , "sabanciuniv.edu.tr" , "Turkey" 
"Sakarya University" , "http://www.sau.edu.tr/" , "sau.edu.tr" , "Turkey" 
"Selcuk University" , "http://www.selcuk.edu.tr/" , "selcuk.edu.tr" , "Turkey" 
"Suleyman Demirel University" , "http://www.sdu.edu.tr/" , "sdu.edu.tr" , "Turkey" 
"Tobb Economics and Technology University" , "http://www.etu.edu.tr/" , "etu.edu.tr" , "Turkey" 
"Trakya University" , "http://www.trakya.edu.tr/" , "trakya.edu.tr" , "Turkey" 
"Türkisch-Deutsche Universität" , "http://www.tau.edu.tr/" , "tau.edu.tr" , "Turkey" 
"Turkish Naval Academy" , "http://www.dho.edu.tr/" , "dho.edu.tr" , "Turkey" 
"Ufuk University" , "http://www.ufuk.edu.tr/" , "ufuk.edu.tr" , "Turkey" 
"Uludag University" , "http://www.uludag.edu.tr/" , "uludag.edu.tr" , "Turkey" 
"Yalova University" , "http://www.yalova.edu.tr/" , "yalova.edu.tr" , "Turkey" 
"Yasar University" , "http://www.yasar.edu.tr/" , "yasar.edu.tr" , "Turkey" 
"Yeditepe University" , "http://www.yeditepe.edu.tr/" , "yeditepe.edu.tr" , "Turkey" 
"Yildirim Beyazit University" , "http://www.ybu.edu.tr/" , "ybu.edu.tr" , "Turkey" 
"Yildiz Technical University" , "http://www.yildiz.edu.tr/" , "yildiz.edu.tr" , "Turkey" 
"Yüzüncü Yil (Centennial) University" , "http://www.yyu.edu.tr/" , "yyu.edu.tr" , "Turkey" 
"Zonguldak Karaelmas University" , "http://www.karaelmas.edu.tr/" , "karaelmas.edu.tr" , "Turkey" 
"International Turkmen Turkish University" , "http://www.ittu.edu.tm/" , "ittu.edu.tm" , "Turkmenistan" 
"Charisma University" , "http://www.charismauniversity.org/" , "charismauniversity.org" , "Turks and Caicos Islands" 
"Aga Khan University" , "http://www.aku.edu/" , "aku.edu" , "Uganda" 
"Bugema University" , "http://www.bugemauniv.ac.ug/" , "bugemauniv.ac.ug" , "Uganda" 
"Busitema University" , "http://www.busitema.ac.ug/" , "busitema.ac.ug" , "Uganda" 
"Busoga University" , "http://www.busogauniversity.ac.ug/" , "busogauniversity.ac.ug" , "Uganda" 
"Central Buganda University" , "http://www.cbu2000.com/" , "cbu2000.com" , "Uganda" 
"Gulu University" , "http://www.gu.ac.ug/" , "gu.ac.ug" , "Uganda" 
"Islamic University in Uganda" , "http://www.iuiu.ac.ug/" , "iuiu.ac.ug" , "Uganda" 
"Kampala International University" , "http://www.kiu.ac.ug/" , "kiu.ac.ug" , "Uganda" 
"Kampala University" , "http://www.ku.ac.ug/" , "ku.ac.ug" , "Uganda" 
"Kyambogo University" , "http://www.kyu.ac.ug/" , "kyu.ac.ug" , "Uganda" 
"Makerere University" , "http://www.mak.ac.ug/" , "mak.ac.ug" , "Uganda" 
"Mbarara University of Science and Technology" , "http://www.must.ac.ug/" , "must.ac.ug" , "Uganda" 
"Mountains of the Moon University" , "http://www.mmu.ac.ug/" , "mmu.ac.ug" , "Uganda" 
"Mutesa 1 Royal University" , "http://www.mru.ac.ug/" , "mru.ac.ug" , "Uganda" 
"Ndejje University" , "http://www.ndejjeuniversity.ac.ug/" , "ndejjeuniversity.ac.ug" , "Uganda" 
"Nkumba University" , "http://www.nkumbauniversity.ac.ug/" , "nkumbauniversity.ac.ug" , "Uganda" 
"St. Augustine International University" , "http://www.saiu.ac.ug/" , "saiu.ac.ug" , "Uganda" 
"Uganda Christian University" , "http://www.ucu.ac.ug/" , "ucu.ac.ug" , "Uganda" 
"Uganda Martyr's University" , "http://www.umu.ac.ug/" , "umu.ac.ug" , "Uganda" 
"Alfred Nobel University of Economics and Law" , "http://www.duep.edu/" , "duep.edu" , "Ukraine" 
"Bila Cerkva State Agrarian University" , "http://www.btsau.kiev.ua/" , "btsau.kiev.ua" , "Ukraine" 
"Chernivci National University" , "http://www.chnu.cv.ua/" , "chnu.cv.ua" , "Ukraine" 
"Crimea State Medical University" , "http://www.crsmu.com/" , "crsmu.com" , "Ukraine" 
"Dneprodzerzhinsk State Technical University" , "http://www.dstu.dp.ua/" , "dstu.dp.ua" , "Ukraine" 
"Dnepropetrovsk National University" , "http://www.dnu.dp.ua/" , "dnu.dp.ua" , "Ukraine" 
"Dnepropetrovsk National University of Railway Transport" , "http://www.diit.edu.ua/" , "diit.edu.ua" , "Ukraine" 
"Donetsk National Technical University" , "http://www.donntu.edu.ua/" , "donntu.edu.ua" , "Ukraine" 
"Donetsk National University" , "http://www.donnu.edu.ua/" , "donnu.edu.ua" , "Ukraine" 
"Donetsk State Medical University" , "http://www.donmeduni.com/" , "donmeduni.com" , "Ukraine" 
"East Ukrainian National University" , "http://www.snu.edu.ua/" , "snu.edu.ua" , "Ukraine" 
"Ivano-Frankivsk National University of Oli and Gas" , "http://www.ifdtung.if.ua/" , "ifdtung.if.ua" , "Ukraine" 
"Kharkiv National University" , "http://www.univer.kharkov.ua/" , "univer.kharkov.ua" , "Ukraine" 
"Kharkiv National University of Economics" , "http://www.hneu.edu.ua/" , "hneu.edu.ua" , "Ukraine" 
"Kharkiv National University of Radio Electronics" , "http://www.kture.kharkov.ua/" , "kture.kharkov.ua" , "Ukraine" 
"Kharkiv State Medical University" , "http://www.ksmu.kharkov.ua/" , "ksmu.kharkov.ua" , "Ukraine" 
"Kharkiv State Technical University of Construction and Architecture" , "http://www.kstuca.kharkov.ua/" , "kstuca.kharkov.ua" , "Ukraine" 
"Kharkiv State Transport Technical University" , "http://www.khadi.kharkov.ua/" , "khadi.kharkov.ua" , "Ukraine" 
"Kherson State University" , "http://www.university.kherson.ua/" , "university.kherson.ua" , "Ukraine" 
"Khmelnitsky National University" , "http://www.tup.km.ua/" , "tup.km.ua" , "Ukraine" 
"Kiev National Economic University" , "http://www.kneu.kiev.ua/" , "kneu.kiev.ua" , "Ukraine" 
"Kiev National University of Construction and Architecture" , "http://www.knuba.edu.ua/" , "knuba.edu.ua" , "Ukraine" 
"Kiev School Of Economics" , "http://www.kse.org.ua/" , "kse.org.ua" , "Ukraine" 
"Kiev Slavonic University" , "http://www.ksu.edu.ua/" , "ksu.edu.ua" , "Ukraine" 
"KROK Economics and Law University" , "http://www.krok.edu.ua/" , "krok.edu.ua" , "Ukraine" 
"Luhansk State Medical University" , "http://www.lsmu.com/" , "lsmu.com" , "Ukraine" 
"Luhansk Taras Shevchenko National Pedagogical University" , "http://www.lgpu.lg.ua/" , "lgpu.lg.ua" , "Ukraine" 
"Lviv Medical University" , "http://www.meduniv.lviv.ua/" , "meduniv.lviv.ua" , "Ukraine" 
"Lviv National Medical Univeristy" , "http://www.meduniv.lviv.ua/" , "meduniv.lviv.ua" , "Ukraine" 
"Lviv National University Ivan Franko" , "http://www.franko.lviv.ua/" , "franko.lviv.ua" , "Ukraine" 
"Lviv Polytechnic National University" , "http://www.lp.edu.ua/" , "lp.edu.ua" , "Ukraine" 
"National Aerospace University Kharkov Aviation Institute" , "http://www.khai.edu/" , "khai.edu" , "Ukraine" 
"National Agricultural University" , "http://www.nauu.kiev.ua/" , "nauu.kiev.ua" , "Ukraine" 
"National Aviation Univesity" , "http://www.nau.edu.ua/" , "nau.edu.ua" , "Ukraine" 
"National Medical University O.O. Bogomolets" , "http://www.nmu.edu.ua/" , "nmu.edu.ua" , "Ukraine" 
"National Metallurgical Academy of Ukraine" , "http://www.nmetau.edu.ua/" , "nmetau.edu.ua" , "Ukraine" 
"National Mining University" , "http://www.nmu.org.ua/" , "nmu.org.ua" , "Ukraine" 
"National Pedagogical University M. Dragomanov" , "http://www.npu.edu.ua/" , "npu.edu.ua" , "Ukraine" 
"National Pirogov Memorial Medical University" , "http://www.vnmu.vn.ua/" , "vnmu.vn.ua" , "Ukraine" 
"National Taras Shevchenko University of Kiev" , "http://www.univ.kiev.ua/" , "univ.kiev.ua" , "Ukraine" 
"National Technical University (Kharkiv Polytechnical Institute)" , "http://www.kpi.kharkov.ua/" , "kpi.kharkov.ua" , "Ukraine" 
"National Technical University (Kiev Politechnical Institute)" , "http://www.kpi.ua/" , "kpi.ua" , "Ukraine" 
"National Transport University" , "http://www.ntu.kar.net/" , "ntu.kar.net" , "Ukraine" 
"National University of Food Technologies" , "http://www.usuft.kiev.ua/" , "usuft.kiev.ua" , "Ukraine" 
"National University of Internal Affairs" , "http://www.univd.edu.ua/" , "univd.edu.ua" , "Ukraine" 
"National University of Kiev-Mohyla Academy" , "http://www.ukma.kiev.ua/" , "ukma.kiev.ua" , "Ukraine" 
